"Points:0","Points:1","Points:2","pressure","total_pressure","velocity_magnitude","x_velocity","y_velocity","z_velocity"
-0.64222,-0.63107,1.1179,-379.23,-316.05,0,0,0,0
-0.63965,-0.63179,1.1183,-363.97,-304.4,0,0,0,0
-0.64692,-0.62871,1.1159,-404.93,-352.95,0,0,0,0
-0.68952,-0.60485,1.1015,-447.51,-393.86,0,0,0,0
-0.68758,-0.60683,1.1026,-446.3,-395.38,0,0,0,0
-0.69392,-0.59979,1.0987,-450.92,-391.04,0,0,0,0
-0.69455,-0.60248,1.1005,-451.62,-383.1,0,0,0,0
-0.69231,-0.60483,1.1018,-449.93,-382.55,0,0,0,0
-0.69652,-0.59584,1.0967,-454.74,-392.86,0,0,0,0
-0.69631,-0.59814,1.098,-453.84,-387.98,0,0,0,0
-0.69815,-0.58609,1.0918,-464.42,-401.93,0,0,0,0
-0.69949,-0.58835,1.093,-463.22,-399.17,0,0,0,0
-0.69831,-0.59063,1.0941,-459.37,-397.52,0,0,0,0
-0.70005,-0.59257,1.0952,-460.36,-393.08,0,0,0,0
-0.69943,-0.59466,1.0963,-458.18,-389.81,0,0,0,0
-0.69914,-0.58185,1.09,-474.69,-405.09,0,0,0,0
-0.6998,-0.58403,1.091,-470.5,-403.38,0,0,0,0
-0.70075,-0.57861,1.0888,-486.83,-408.14,0,0,0,0
-0.70105,-0.58001,1.0894,-481.27,-406.81,0,0,0,0
-0.66068,-0.6248,1.1141,-451.13,-425.23,0,0,0,0
-0.6596,-0.62717,1.1166,-447.5,-386.08,0,0,0,0
-0.65678,-0.62826,1.1174,-441.7,-366.19,0,0,0,0
-0.65393,-0.62797,1.1164,-434.31,-379.79,0,0,0,0
-0.66615,-0.62403,1.1143,-450.11,-416.31,0,0,0,0
-0.67988,-0.61754,1.1101,-435.47,-392.95,0,0,0,0
-0.67866,-0.62097,1.1134,-426.84,-368.08,0,0,0,0
-0.67458,-0.62236,1.1141,-434.11,-382.58,0,0,0,0
-0.68451,-0.61234,1.1063,-442.14,-392.83,0,0,0,0
-0.68554,-0.61505,1.1088,-434.33,-371.73,0,0,0,0
-0.68433,-0.61668,1.1101,-428.68,-366.73,0,0,0,0
-0.68855,-0.6097,1.1048,-444.43,-384.08,0,0,0,0
-0.71256,-0.58271,1.0591,-437.78,-404.82,0,0,0,0
-0.71242,-0.58101,1.063,-447.85,-387.98,0,0,0,0
-0.71246,-0.58315,1.0657,-442.29,-374.33,0,0,0,0
-0.71237,-0.58239,1.0687,-448.78,-367.23,0,0,0,0
-0.71224,-0.5796,1.0699,-460.72,-367.68,0,0,0,0
-0.71213,-0.5761,1.0688,-474.54,-371.34,0,0,0,0
-0.71199,-0.57461,1.0728,-484.09,-371.94,0,0,0,0
-0.7119,-0.57261,1.0736,-497.78,-376.04,0,0,0,0
-0.71183,-0.57063,1.0729,-512.2,-379.07,0,0,0,0
-0.71216,-0.57955,1.0738,-464.75,-366.77,0,0,0,0
-0.71205,-0.57702,1.0747,-476.65,-369.72,0,0,0,0
-0.71241,-0.58444,1.071,-443.45,-364.1,0,0,0,0
-0.71231,-0.58353,1.0743,-449.67,-363.02,0,0,0,0
-0.7122,-0.58111,1.0749,-459.53,-365.13,0,0,0,0
-0.71272,-0.5866,1.0586,-427.68,-402.2,0,0,0,0
-0.71276,-0.58925,1.0617,-425.68,-389.11,0,0,0,0
-0.71266,-0.58796,1.065,-430.76,-376.58,0,0,0,0
-0.71268,-0.5902,1.0686,-428.45,-369.31,0,0,0,0
-0.71257,-0.58847,1.071,-434.7,-363.35,0,0,0,0
-0.71277,-0.58497,1.0522,-426.64,-410.81,0,0,0,0
-0.71281,-0.58761,1.0558,-423.12,-412.87,0,0,0,0
-0.71287,-0.59169,1.0612,-421.04,-393.04,0,0,0,0
-0.71294,-0.59053,1.0547,-419.39,-411.17,0,0,0,0
-0.713,-0.59256,1.0555,-418.96,-408.43,0,0,0,0
-0.713,-0.59338,1.0576,-419.78,-402.85,0,0,0,0
-0.71289,-0.58259,1.0409,-449.38,-264.82,0,0,0,0
-0.71296,-0.5846,1.0409,-443.81,-263.24,0,0,0,0
-0.71299,-0.58633,1.043,-437.62,-295.9,0,0,0,0
-0.71292,-0.58577,1.0457,-434.77,-339.49,0,0,0,0
-0.7133,-0.59,1.0338,-453.33,-159.92,0,0,0,0
-0.71333,-0.5916,1.0354,-453.06,-180.7,0,0,0,0
-0.71329,-0.59055,1.0351,-450.37,-177.12,0,0,0,0
-0.71333,-0.59198,1.0362,-450.25,-198.36,0,0,0,0
-0.71337,-0.59323,1.0367,-453.76,-203.24,0,0,0,0
-0.71306,-0.58612,1.0386,-444.74,-228.68,0,0,0,0
-0.71321,-0.58897,1.0364,-447.35,-190.62,0,0,0,0
-0.7132,-0.58928,1.0379,-443.87,-214.85,0,0,0,0
-0.71314,-0.58821,1.039,-441.59,-235.73,0,0,0,0
-0.71324,-0.59069,1.0381,-444.17,-217.89,0,0,0,0
-0.71335,-0.5935,1.0382,-448.6,-223.1,0,0,0,0
-0.71326,-0.5917,1.0392,-442.39,-234.9,0,0,0,0
-0.71344,-0.59562,1.0377,-464.13,-220.78,0,0,0,0
-0.71338,-0.59442,1.0386,-451.2,-231.41,0,0,0,0
-0.7129,-0.58162,1.0386,-454.76,-224.58,0,0,0,0
-0.71311,-0.58893,1.0417,-437.15,-273.09,0,0,0,0
-0.71324,-0.59178,1.0405,-438.22,-259.69,0,0,0,0
-0.71314,-0.58989,1.0421,-434.79,-282.96,0,0,0,0
-0.71314,-0.59083,1.0439,-430.24,-317.26,0,0,0,0
-0.71329,-0.59347,1.0411,-438.13,-266.93,0,0,0,0
-0.71329,-0.59384,1.0421,-434.45,-290.64,0,0,0,0
-0.71323,-0.59303,1.0437,-430.32,-314.74,0,0,0,0
-0.71336,-0.59469,1.0398,-444.67,-252.01,0,0,0,0
-0.7134,-0.59585,1.0402,-446.32,-258.26,0,0,0,0
-0.7134,-0.59642,1.0417,-440.45,-280.88,0,0,0,0
-0.71336,-0.59588,1.0425,-435.03,-297.59,0,0,0,0
-0.71348,-0.59682,1.0382,-469.19,-229.59,0,0,0,0
-0.71346,-0.59699,1.0392,-458.08,-246.82,0,0,0,0
-0.71352,-0.5977,1.0374,-491.33,-209.4,0,0,0,0
-0.71358,-0.59873,1.038,-495.12,-218.7,0,0,0,0
-0.7135,-0.59814,1.0398,-456.5,-258.38,0,0,0,0
-0.71355,-0.59837,1.0375,-499.45,-205.6,0,0,0,0
-0.71335,-0.59623,1.0439,-431.53,-323.9,0,0,0,0
-0.71346,-0.59788,1.0415,-444.28,-280.77,0,0,0,0
-0.71338,-0.59745,1.0445,-431.89,-337.83,0,0,0,0
-0.71364,-0.59941,1.0374,-512.62,-256.55,0,0,0,0
-0.71384,-0.60922,1.0477,-478.15,-400.58,0,0,0,0
-0.71377,-0.60881,1.0482,-474.9,-404.53,0,0,0,0
-0.71378,-0.6094,1.0487,-479.4,-410.05,0,0,0,0
-0.71395,-0.61105,1.0495,-481.07,-416.52,0,0,0,0
-0.71426,-0.6144,1.053,-483.91,-447.46,0,0,0,0
-0.71465,-0.61524,1.0541,-483.87,-454.3,0,0,0,0
-0.71436,-0.61537,1.0548,-484.32,-451.03,0,0,0,0
-0.71476,-0.61631,1.0555,-486.06,-456.61,0,0,0,0
-0.71376,-0.60911,1.049,-462.02,-407.11,0,0,0,0
-0.71392,-0.6162,1.0568,-476.18,-439.09,0,0,0,0
-0.71441,-0.6166,1.0564,-487.05,-453.55,0,0,0,0
-0.71479,-0.61769,1.057,-488.37,-458.13,0,0,0,0
-0.71438,-0.61794,1.0581,-486.76,-452.4,0,0,0,0
-0.71396,-0.61756,1.0584,-476.88,-442.43,0,0,0,0
-0.71519,-0.61878,1.0576,-497.94,-453.75,0,0,0,0
-0.71539,-0.61123,1.151,-134.73,477.53,0,0,0,0
-0.71527,-0.60916,1.1521,-133.33,471.71,0,0,0,0
-0.71524,-0.609,1.1542,-134.08,453.18,0,0,0,0
-0.71532,-0.61112,1.1556,-136.24,443.53,0,0,0,0
-0.71535,-0.60954,1.1476,-134.65,492.2,0,0,0,0
-0.71525,-0.60757,1.1484,-132.95,490.51,0,0,0,0
-0.7152,-0.60712,1.1505,-132.05,479.71,0,0,0,0
-0.71543,-0.61136,1.149,-135.22,487.58,0,0,0,0
-0.7156,-0.61492,1.1488,-136.79,486.65,0,0,0,0
-0.71552,-0.61305,1.148,-136.39,489.99,0,0,0,0
-0.71577,-0.61823,1.148,-138.41,487.78,0,0,0,0
-0.71568,-0.61635,1.1476,-137.85,489.63,0,0,0,0
-0.71593,-0.62127,1.1467,-140.54,488.67,0,0,0,0
-0.71584,-0.61929,1.1466,-139.72,490.02,0,0,0,0
-0.71567,-0.61849,1.1569,-140.96,437.77,0,0,0,0
-0.71578,-0.6207,1.1568,-141.38,440.54,0,0,0,0
-0.71585,-0.6217,1.1555,-139.61,454.45,0,0,0,0
-0.71579,-0.62142,1.1591,-146.72,419.11,0,0,0,0
-0.71587,-0.62314,1.1596,-149.45,412.46,0,0,0,0
-0.71547,-0.61134,1.1451,-136.63,496.2,0,0,0,0
-0.7154,-0.60993,1.1456,-135.52,496.37,0,0,0,0
-0.71554,-0.61305,1.1464,-136.96,494.25,0,0,0,0
-0.71569,-0.61593,1.1456,-138.48,493.05,0,0,0,0
-0.71563,-0.6146,1.1452,-138.02,494.57,0,0,0,0
-0.71574,-0.61684,1.1448,-139.58,493.47,0,0,0,0
-0.71583,-0.61874,1.1453,-140.23,492.17,0,0,0,0
-0.71599,-0.62196,1.1451,-141.88,489.71,0,0,0,0
-0.71607,-0.62366,1.1447,-142.69,488.55,0,0,0,0
-0.71492,-0.60291,1.1548,-130.21,441.03,0,0,0,0
-0.71486,-0.60246,1.1576,-133.93,411.57,0,0,0,0
-0.71489,-0.60344,1.1588,-139.77,388.71,0,0,0,0
-0.71499,-0.60545,1.1589,-141.49,389.69,0,0,0,0
-0.71508,-0.60683,1.1577,-137.79,413.15,0,0,0,0
-0.71511,-0.60675,1.1555,-133.48,440.34,0,0,0,0
-0.71501,-0.60435,1.154,-130.73,452.93,0,0,0,0
-0.71481,-0.60023,1.1538,-127.95,449.83,0,0,0,0
-0.71468,-0.59836,1.1563,-129.68,424.94,0,0,0,0
-0.71471,-0.59954,1.1581,-133.9,402.06,0,0,0,0
-0.71518,-0.60924,1.1588,-142.32,401.03,0,0,0,0
-0.71528,-0.61095,1.1579,-140.54,417.07,0,0,0,0
-0.71506,-0.60471,1.1514,-129.95,474.85,0,0,0,0
-0.71488,-0.60064,1.15,-126.75,484.69,0,0,0,0
-0.7148,-0.59951,1.152,-126.27,469.64,0,0,0,0
-0.715,-0.60291,1.1497,-128.65,485.15,0,0,0,0
-0.71504,-0.60242,1.1454,-128.74,500.31,0,0,0,0
-0.71509,-0.60389,1.147,-129.76,495.4,0,0,0,0
-0.71518,-0.60581,1.1466,-131.91,495.86,0,0,0,0
-0.71536,-0.60883,1.1446,-135.06,498.29,0,0,0,0
-0.71524,-0.60648,1.1451,-133.21,499.24,0,0,0,0
-0.71539,-0.60898,1.1428,-135.8,498.63,0,0,0,0
-0.71532,-0.60726,1.142,-134.91,499.42,0,0,0,0
-0.71523,-0.60569,1.1432,-133.16,500.32,0,0,0,0
-0.71545,-0.60994,1.1421,-136.9,497.45,0,0,0,0
-0.71552,-0.61193,1.1436,-137.47,496.75,0,0,0,0
-0.71551,-0.61141,1.1425,-137.61,496.7,0,0,0,0
-0.71562,-0.61406,1.1436,-138.34,495.77,0,0,0,0
-0.71509,-0.60299,1.1434,-129.78,502.24,0,0,0,0
-0.71504,-0.60145,1.1419,-128.87,502.7,0,0,0,0
-0.71517,-0.60447,1.1427,-131.83,501.11,0,0,0,0
-0.71528,-0.60576,1.1398,-134.55,497.66,0,0,0,0
-0.71521,-0.60456,1.1404,-132.8,499.57,0,0,0,0
-0.71533,-0.6072,1.1407,-135.45,498.12,0,0,0,0
-0.71546,-0.61462,1.1586,-143.75,415.07,0,0,0,0
-0.71537,-0.61304,1.1593,-145.85,400.51,0,0,0,0
-0.71531,-0.61259,1.1615,-157.63,364.14,0,0,0,0
-0.71535,-0.61363,1.1624,-168.04,342.17,0,0,0,0
-0.71545,-0.61558,1.1624,-168.69,345.09,0,0,0,0
-0.7155,-0.61636,1.1617,-160.34,367.57,0,0,0,0
-0.71553,-0.6164,1.1597,-148.91,399.66,0,0,0,0
-0.71515,-0.60917,1.1609,-153.14,366.56,0,0,0,0
-0.71522,-0.61096,1.1621,-162.71,346.9,0,0,0,0
-0.71561,-0.61784,1.1591,-146.24,414.1,0,0,0,0
-0.7156,-0.61853,1.1628,-168.67,351.42,0,0,0,0
-0.71567,-0.61979,1.162,-162.44,369.59,0,0,0,0
-0.71569,-0.61978,1.1603,-150.6,401.9,0,0,0,0
-0.71574,-0.62138,1.1628,-168.59,357.27,0,0,0,0
-0.71586,-0.62334,1.1617,-160.41,380.48,0,0,0,0
-0.71458,-0.59626,1.1561,-128.45,424.13,0,0,0,0
-0.71448,-0.59486,1.158,-131.72,395.01,0,0,0,0
-0.71449,-0.59544,1.1595,-139.59,362.56,0,0,0,0
-0.71459,-0.59775,1.1603,-145.52,350.22,0,0,0,0
-0.71467,-0.59912,1.1597,-141.98,367.69,0,0,0,0
-0.71429,-0.5919,1.1613,-148.4,324.96,0,0,0,0
-0.71435,-0.59331,1.1619,-158.8,304.32,0,0,0,0
-0.71441,-0.59432,1.1616,-152.73,322.24,0,0,0,0
-0.71576,-0.6153,1.1376,-142.92,487.53,0,0,0,0
-0.71581,-0.61602,1.1366,-144.3,484.79,0,0,0,0
-0.71581,-0.61576,1.1356,-144.9,481.79,0,0,0,0
-0.71568,-0.61341,1.1368,-141.91,486.91,0,0,0,0
-0.71572,-0.61447,1.1377,-141.97,488.39,0,0,0,0
-0.71587,-0.61668,1.1345,-146.62,478.41,0,0,0,0
-0.71588,-0.61775,1.1371,-145.2,484.9,0,0,0,0
-0.71594,-0.61867,1.1362,-146.82,482.14,0,0,0,0
-0.71594,-0.61824,1.1347,-147.58,478.7,0,0,0,0
-0.716,-0.61996,1.1365,-147.54,482.36,0,0,0,0
-0.71588,-0.61785,1.1382,-144.44,487.39,0,0,0,0
-0.71592,-0.61902,1.139,-144.49,488.24,0,0,0,0
-0.71595,-0.61952,1.1389,-145.38,487.22,0,0,0,0
-0.716,-0.62029,1.1378,-146.68,484.95,0,0,0,0
-0.71597,-0.61875,1.134,-149.24,475.31,0,0,0,0
-0.71608,-0.62105,1.1344,-150.52,476.22,0,0,0,0
-0.71605,-0.62029,1.1338,-150.55,474.36,0,0,0,0
-0.71606,-0.62101,1.1357,-149.13,479.77,0,0,0,0
-0.71616,-0.62255,1.1338,-152.12,473.8,0,0,0,0
-0.71612,-0.62249,1.1364,-149.32,480.6,0,0,0,0
-0.71617,-0.62333,1.1358,-150.56,478.53,0,0,0,0
-0.71619,-0.62337,1.1345,-151.99,475.28,0,0,0,0
-0.71606,-0.62185,1.1383,-146.99,485.01,0,0,0,0
-0.7161,-0.62254,1.1378,-148.11,483.18,0,0,0,0
-0.71516,-0.60345,1.1398,-131.9,498.8,0,0,0,0
-0.71509,-0.60199,1.1403,-129.95,500.81,0,0,0,0
-0.7153,-0.60595,1.1387,-135.39,495.02,0,0,0,0
-0.71527,-0.60504,1.1375,-135.09,492.82,0,0,0,0
-0.71522,-0.60399,1.1374,-133.91,492.62,0,0,0,0
-0.71519,-0.60338,1.1379,-132.46,495.61,0,0,0,0
-0.71577,-0.61686,1.143,-140.58,493.6,0,0,0,0
-0.71574,-0.61608,1.1424,-140.43,493.7,0,0,0,0
-0.71566,-0.61456,1.1427,-139.31,494.86,0,0,0,0
-0.71557,-0.61234,1.1412,-138.65,495.28,0,0,0,0
-0.71564,-0.61372,1.1413,-139.46,494.44,0,0,0,0
-0.71595,-0.62089,1.1437,-142.35,490.95,0,0,0,0
-0.71588,-0.61953,1.1439,-141.55,492.09,0,0,0,0
-0.71586,-0.61824,1.1407,-143.23,490.47,0,0,0,0
-0.71582,-0.61731,1.1405,-142.54,491,0,0,0,0
-0.71576,-0.61632,1.1411,-141.43,492.41,0,0,0,0
-0.71585,-0.6185,1.1426,-141.76,492.53,0,0,0,0
-0.71588,-0.61888,1.1416,-142.94,491.21,0,0,0,0
-0.71595,-0.62029,1.1413,-143.87,490.09,0,0,0,0
-0.71599,-0.62134,1.1424,-143.57,490.22,0,0,0,0
-0.71611,-0.62401,1.143,-143.98,488.53,0,0,0,0
-0.71606,-0.62271,1.142,-144.37,488.9,0,0,0,0
-0.7154,-0.60838,1.1399,-136.79,496.18,0,0,0,0
-0.71546,-0.60968,1.1404,-137.35,496.25,0,0,0,0
-0.71551,-0.61066,1.1396,-138.4,494.2,0,0,0,0
-0.71557,-0.61183,1.1399,-138.99,493.97,0,0,0,0
-0.71567,-0.61372,1.1391,-140.81,491.21,0,0,0,0
-0.71561,-0.61263,1.139,-140.02,491.88,0,0,0,0
-0.71569,-0.61439,1.1401,-140.52,492.58,0,0,0,0
-0.71504,-0.60062,1.1387,-129.59,498.49,0,0,0,0
-0.715,-0.59985,1.1388,-128.26,499.55,0,0,0,0
-0.71496,-0.59852,1.1376,-128.09,497.39,0,0,0,0
-0.71498,-0.59865,1.1364,-129,492.91,0,0,0,0
-0.71492,-0.59708,1.1353,-128.55,490.74,0,0,0,0
-0.71485,-0.59564,1.136,-127.21,493.59,0,0,0,0
-0.71505,-0.59986,1.1356,-130.48,489.82,0,0,0,0
-0.71507,-0.59975,1.1338,-131.46,484.52,0,0,0,0
-0.71502,-0.59856,1.1333,-130.91,482.76,0,0,0,0
-0.71495,-0.59725,1.1341,-129.55,485.75,0,0,0,0
-0.7151,-0.60152,1.1375,-131.09,495.03,0,0,0,0
-0.7151,-0.60118,1.1361,-131.45,491.09,0,0,0,0
-0.71608,-0.62055,1.1322,-152.18,470.19,0,0,0,0
-0.71539,-0.60755,1.1379,-136.89,492.73,0,0,0,0
-0.71542,-0.60831,1.1383,-137.45,493.39,0,0,0,0
-0.71547,-0.60927,1.1378,-138.56,491.18,0,0,0,0
-0.7155,-0.60953,1.1363,-139.51,487.86,0,0,0,0
-0.71549,-0.60899,1.1357,-139.56,485.46,0,0,0,0
-0.71544,-0.60799,1.1358,-138.42,486.7,0,0,0,0
-0.71539,-0.60729,1.1368,-137.35,489.85,0,0,0,0
-0.71557,-0.61102,1.1363,-140.59,486.53,0,0,0,0
-0.7154,-0.60694,1.1346,-138.17,484.27,0,0,0,0
-0.71558,-0.61153,1.1375,-140.07,489.4,0,0,0,0
-0.71561,-0.61217,1.1377,-140.62,489.45,0,0,0,0
-0.71622,-0.62472,1.1364,-150.68,478.98,0,0,0,0
-0.71523,-0.60363,1.1356,-134.3,488.54,0,0,0,0
-0.71518,-0.60238,1.1352,-133.24,487.4,0,0,0,0
-0.71529,-0.6047,1.1348,-135.87,485.35,0,0,0,0
-0.71533,-0.6059,1.1365,-136.33,489.81,0,0,0,0
-0.71533,-0.60568,1.1353,-136.76,486.49,0,0,0,0
-0.45446,-0.56632,1.0789,-287.43,-275.68,0,0,0,0
-0.45457,-0.56279,1.0785,-289.95,-278.39,0,0,0,0
-0.45239,-0.58482,1.0822,-274.37,-261.55,0,0,0,0
-0.45106,-0.58176,1.0816,-276.97,-263.71,0,0,0,0
-0.45272,-0.57851,1.0809,-278.52,-266.09,0,0,0,0
-0.45123,-0.5757,1.0805,-281.17,-267.96,0,0,0,0
-0.45232,-0.5729,1.0799,-282.96,-270.38,0,0,0,0
-0.44993,-0.57003,1.0797,-285.89,-272.12,0,0,0,0
-0.45121,-0.56688,1.0792,-288.04,-274.64,0,0,0,0
-0.45117,-0.59245,1.0842,-270.13,-256.66,0,0,0,0
-0.44953,-0.58827,1.0831,-272.78,-259.06,0,0,0,0
-0.44577,-0.57279,1.0804,-285.59,-269.73,0,0,0,0
-0.4473,-0.5703,1.0799,-287.3,-271.86,0,0,0,0
-0.44723,-0.57573,1.0807,-282.43,-267.63,0,0,0,0
-0.44571,-0.58753,1.0831,-274.23,-259.27,0,0,0,0
-0.44454,-0.58367,1.0822,-277.06,-261.6,0,0,0,0
-0.44658,-0.5812,1.0817,-278.23,-263.52,0,0,0,0
-0.44553,-0.57818,1.0812,-281.09,-265.64,0,0,0,0
-0.44806,-0.59589,1.0852,-268.55,-254.09,0,0,0,0
-0.44962,-0.6004,1.0866,-265.91,-251.56,0,0,0,0
-0.44697,-0.60372,1.0877,-264.23,-248.8,0,0,0,0
-0.44904,-0.60883,1.0896,-261.43,-245.96,0,0,0,0
-0.46208,-0.54236,1.0769,-304.04,-297.12,0,0,0,0
-0.46068,-0.53974,1.0774,-307.29,-299.58,0,0,0,0
-0.4623,-0.53707,1.0773,-308.52,-301.85,0,0,0,0
-0.46158,-0.5471,1.0769,-299.84,-292.52,0,0,0,0
-0.46049,-0.54499,1.0771,-302.8,-294.77,0,0,0,0
-0.45985,-0.55007,1.0772,-298.38,-290.08,0,0,0,0
-0.45765,-0.54488,1.0777,-304.85,-294.95,0,0,0,0
-0.45621,-0.54251,1.0784,-308.26,-297.65,0,0,0,0
-0.4578,-0.5397,1.0783,-309.44,-299.98,0,0,0,0
-0.45752,-0.55007,1.0775,-299.83,-289.83,0,0,0,0
-0.456,-0.54786,1.0779,-303.35,-292.44,0,0,0,0
-0.45605,-0.55298,1.0778,-298.22,-287.35,0,0,0,0
-0.45237,-0.56116,1.0785,-292.79,-279.87,0,0,0,0
-0.45343,-0.55781,1.0782,-295.04,-282.54,0,0,0,0
-0.45184,-0.55595,1.0785,-298.6,-284.8,0,0,0,0
-0.45303,-0.55302,1.0783,-300.22,-287.28,0,0,0,0
-0.4502,-0.56159,1.0788,-294.16,-279.36,0,0,0,0
-0.44829,-0.55955,1.0791,-298.26,-281.89,0,0,0,0
-0.44912,-0.55646,1.079,-300.47,-284.62,0,0,0,0
-0.44918,-0.56465,1.0792,-291.6,-276.63,0,0,0,0
-0.70574,-0.55695,1.0821,-623.08,-446.78,0,0,0,0
-0.70671,-0.55844,1.0826,-607.72,-446.59,0,0,0,0
-0.70587,-0.5603,1.0831,-593.38,-440.6,0,0,0,0
-0.71157,-0.56449,1.0737,-552.56,-388.18,0,0,0,0
-0.71147,-0.56213,1.0742,-573.01,-393.55,0,0,0,0
-0.71141,-0.55968,1.0723,-590.2,-391.57,0,0,0,0
-0.71168,-0.56828,1.0759,-524.88,-384.21,0,0,0,0
-0.7116,-0.56629,1.0758,-542.12,-389.55,0,0,0,0
-0.71132,-0.55783,1.0732,-608.45,-397.96,0,0,0,0
-0.71123,-0.55531,1.0727,-630.08,-400.91,0,0,0,0
-0.71122,-0.5541,1.0711,-644.48,-399.62,0,0,0,0
-0.71136,-0.56124,1.0774,-577.84,-402.11,0,0,0,0
-0.71127,-0.55927,1.0778,-595.47,-410.93,0,0,0,0
-0.71123,-0.55778,1.0768,-608.67,-408.33,0,0,0,0
-0.71148,-0.5649,1.0787,-550.02,-397.61,0,0,0,0
-0.71139,-0.56302,1.079,-566.43,-405.18,0,0,0,0
-0.70431,-0.56394,1.084,-565.53,-430.48,0,0,0,0
-0.70338,-0.56586,1.0845,-552.63,-426.06,0,0,0,0
-0.70426,-0.56721,1.085,-542.51,-425.29,0,0,0,0
-0.70359,-0.56884,1.0855,-532.65,-421.61,0,0,0,0
-0.71197,-0.57653,1.0775,-481.3,-372.11,0,0,0,0
-0.71191,-0.5751,1.0779,-491.52,-376.08,0,0,0,0
-0.71185,-0.57296,1.0767,-499.35,-377.54,0,0,0,0
-0.70223,-0.57253,1.0867,-513.53,-415.27,0,0,0,0
-0.70219,-0.57383,1.0871,-505.55,-413.16,0,0,0,0
-0.70096,-0.57498,1.0875,-499.69,-411,0,0,0,0
-0.70201,-0.57713,1.0884,-493.04,-409.93,0,0,0,0
-0.7047,-0.57029,1.0861,-525.45,-421.55,0,0,0,0
-0.70433,-0.57163,1.0865,-517.2,-418.33,0,0,0,0
-0.71253,-0.58916,1.0747,-437.29,-360.94,0,0,0,0
-0.71235,-0.58545,1.0761,-446.17,-361.26,0,0,0,0
-0.71229,-0.58512,1.0786,-451.8,-361.8,0,0,0,0
-0.71216,-0.58218,1.0793,-460.96,-364.94,0,0,0,0
-0.71213,-0.58067,1.078,-465.11,-366.52,0,0,0,0
-0.71232,-0.58646,1.08,-449.64,-360.15,0,0,0,0
-0.71222,-0.58565,1.0829,-456.3,-362.81,0,0,0,0
-0.7121,-0.5829,1.0832,-464.33,-367.53,0,0,0,0
-0.71208,-0.5817,1.0819,-466.87,-368.1,0,0,0,0
-0.71257,-0.59075,1.0759,-435.53,-358.93,0,0,0,0
-0.71245,-0.58966,1.0797,-442.39,-357.73,0,0,0,0
-0.71201,-0.57813,1.0787,-475.67,-370.66,0,0,0,0
-0.7034,-0.5806,1.0899,-481.79,-406.91,0,0,0,0
-0.70406,-0.58254,1.0908,-477.04,-404.37,0,0,0,0
-0.70266,-0.58431,1.0914,-472.49,-402.59,0,0,0,0
-0.71295,-0.58728,1.047,-427.89,-366.7,0,0,0,0
-0.71291,-0.5874,1.0498,-424.27,-400.7,0,0,0,0
-0.70373,-0.54609,1.0793,-713.71,-453.99,0,0,0,0
-0.70294,-0.54413,1.0789,-728.49,-452.02,0,0,0,0
-0.71108,-0.55106,1.0719,-668.43,-405.98,0,0,0,0
-0.71104,-0.54932,1.0705,-687.75,-408.14,0,0,0,0
-0.70571,-0.55344,1.0812,-653.37,-452.46,0,0,0,0
-0.70668,-0.55495,1.0817,-638.58,-453.35,0,0,0,0
-0.70561,-0.54989,1.0804,-684.18,-457.6,0,0,0,0
-0.70665,-0.55144,1.0808,-669.25,-459.52,0,0,0,0
-0.7111,-0.55384,1.0759,-639.41,-413.67,0,0,0,0
-0.71102,-0.55211,1.0762,-657.42,-423.43,0,0,0,0
-0.71099,-0.55057,1.0748,-672.14,-416.74,0,0,0,0
-0.71113,-0.55559,1.0775,-626.21,-418.46,0,0,0,0
-0.70306,-0.53863,1.0778,-761.72,-452.02,0,0,0,0
-0.70305,-0.53988,1.078,-754.7,-452.75,0,0,0,0
-0.71092,-0.54682,1.0717,-705.07,-411.78,0,0,0,0
-0.71087,-0.545,1.0707,-722.01,-413.23,0,0,0,0
-0.71076,-0.54302,1.0719,-731.52,-415.46,0,0,0,0
-0.7107,-0.54133,1.0712,-742.96,-415.08,0,0,0,0
-0.71088,-0.54831,1.0755,-688.64,-428.57,0,0,0,0
-0.71085,-0.54674,1.0744,-703.36,-421.69,0,0,0,0
-0.71302,-0.56511,1.1597,-107.21,313.31,0,0,0,0
-0.71306,-0.56585,1.1595,-106.92,332.36,0,0,0,0
-0.71315,-0.56714,1.1577,-103.15,370.58,0,0,0,0
-0.71296,-0.5638,1.1591,-100.8,339.59,0,0,0,0
-0.71322,-0.56902,1.1592,-109.75,340.4,0,0,0,0
-0.71326,-0.56983,1.1591,-111.46,347.32,0,0,0,0
-0.71358,-0.57625,1.1587,-119.43,361.4,0,0,0,0
-0.71354,-0.57533,1.1583,-115.7,373.21,0,0,0,0
-0.71343,-0.57328,1.1591,-114.72,358.48,0,0,0,0
-0.71329,-0.57083,1.1603,-119.7,310.76,0,0,0,0
-0.71339,-0.57284,1.1602,-121.03,320.61,0,0,0,0
-0.71288,-0.56249,1.1603,-103.65,299.73,0,0,0,0
-0.71279,-0.56073,1.1601,-100.5,299.01,0,0,0,0
-0.71341,-0.57357,1.1613,-132.7,284.26,0,0,0,0
-0.71348,-0.57508,1.1616,-136.35,282.98,0,0,0,0
-0.71357,-0.57651,1.1604,-128.74,316.46,0,0,0,0
-0.71363,-0.57795,1.1612,-136.99,297.54,0,0,0,0
-0.71372,-0.5797,1.1605,-132.28,322.8,0,0,0,0
